% Model:              sin_rho_nogr_iter1_epsilon3_revised.mph
% Version:            COMSOL 6.0.0.318
% Date:               Feb 27 2024, 02:42
% Dimension:          2
% Nodes:              43229
% Expressions:        1
% Description:        Surface
% cpl5x                   cpl5y                    Electric potential
1.3290291495743122E-8     -7.922811393926935E-9    0
1.3651233502668936E-8     -8.131306531734301E-9    0
-2.664313684845973E-8     2.3959963641402983E-8    0
-2.6267424626517894E-8    2.414020674874559E-8     0
-2.62801859924704E-8      2.3734494895290755E-8    0
-2.592584282309579E-8     2.3923074688062848E-8    0
1.292934948961355E-8      -5.629364881962809E-9    0
1.2568407482793568E-8     -5.42086974423579E-9     0
1.256840748293023E-8      -5.837860019616045E-9    0
1.2929349489824563E-8     -6.046355156903982E-9    0
1.292934948998834E-8      -6.463345431325967E-9    0
1.2929349489846113E-8     -6.8803357058402844E-9   0
1.2568407483257785E-8     -6.671840568460016E-9    0
1.2568407483094006E-8     -6.25485029403803E-9     0
1.2207465476308607E-8     -3.5444135083311465E-9   0
1.2207465476652648E-8     -3.961403782432066E-9    0
1.1846523469946487E-8     -3.7529086456794E-9      0
1.1846523468836535E-8     -3.3359183709582993E-9   0
1.2207465476426563E-8     -4.378394056298655E-9    0
1.2207465476075613E-8     -4.795384331134057E-9    0
1.184652346949432E-8      -4.586889193412577E-9    0
1.1846523469720404E-8     -4.169898919545989E-9    0
1.2207465475803322E-8     -5.2123746066639565E-9   0
1.2207465475939984E-8     -5.629364882044211E-9    0
1.1846523468949738E-8     -5.420869744472378E-9    0
1.184652346922203E-8      -5.0038794689424775E-9   0
1.14855814599975E-8       -2.293442679964488E-9    0
1.1485581460093063E-8     -2.7104329575347748E-9   0
1.1124639452459548E-8     -2.5019378188323514E-9   0
1.112463945410097E-8      -2.0849475408981847E-9   0
1.1124639453925922E-8     -2.9189280958560888E-9   0
1.148558146155944E-8      -3.127423234558512E-9    0
1.1124639455392298E-8     -3.3359183728798258E-9   0
1.1485581462669394E-8     -3.544413509279613E-9    0
1.040275544568626E-8      -8.339767195339278E-10   0
1.076369745266248E-8      -1.0424718538426818E-9   0
1.0402755445947736E-8     -1.2509669881189496E-9   0
1.0763697450845064E-8     -1.4594621255414837E-9   0
1.0402755442328323E-8     -1.6679572630877716E-9   0
1.076369744722565E-8      -1.8764524005103055E-9   0
1.0402755438708908E-8     -2.0849475380565935E-9   0
1.0763697445584229E-8     -2.2934426784444722E-9   0
1.0041813433075748E-8     2.0849895969621174E-10   0
9.680871425070587E-9      4.169941001422956E-10    0
9.680871427792398E-9      3.818737189931199E-15    0
1.004181343660859E-8      -2.08491316105858E-10    0
1.00418134406933E-8       -6.254815854677474E-10   0
1.0041813440954777E-8     -1.0424718540527693E-9   0
9.680871435961819E-9      -8.339767199865889E-10   0
9.680871431877108E-9      -4.169864506246995E-10   0
9.319929419128973E-9      1.4594698016562005E-9    0
8.958987413984862E-9      1.6679649384862359E-9    0
8.958987409790178E-9      1.2509746651509487E-9    0
9.319929416069476E-9      1.042479523349175E-9     0
9.319929417683388E-9      2.0849895708377348E-10   0
9.319929414961577E-9      6.254892384888792E-10    0
8.95898740757438E-9       4.16994095430357E-10     0
8.95898740868228E-9       8.339843802906529E-10    0
8.598045412328546E-9      2.2934503467218806E-9    0
8.598045411723227E-9      2.7104406175705096E-9    0
8.237103406477548E-9      2.501945481622238E-9     0
8.237103404421667E-9      2.918935754454367E-9     0
8.598045405585451E-9      1.4594698054494614E-9    0
8.598045409780133E-9      1.8764600787847487E-9    0
8.237103401380723E-9      1.667964945747974E-9     0
8.237103403929135E-9      2.084955213685106E-9     0
-2.556863036629736E-8     2.371446570824564E-8     0
-2.523125815221082E-8     2.3507927472189066E-8    0
-2.5565761078873543E-8    2.3317276935656332E-8    0
-2.5922973535671972E-8    2.3525885915473542E-8    0
-2.489316746738451E-8     2.327920664958304E-8     0
-2.4519522599514287E-8    2.3041304287703037E-8    0
-2.4889579709220913E-8    2.2859835290444277E-8    0
-2.5227670394047228E-8    2.3088556113050304E-8    0
7.876161394946695E-9      4.378401713073259E-9     0
7.876161393451056E-9      4.7953919864890736E-9    0
7.515219387872401E-9      4.586896848486561E-9     0
7.52262828162136E-9       5.015672384210169E-9     0
4.987482547646439E-9      7.514394924284711E-9     0
4.795384329897501E-9      7.876161399742921E-9     0
4.586889195488857E-9      7.515219394513202E-9     0
4.378394060578299E-9      7.876161399452998E-9     0
7.165833899337977E-9      5.222918172986764E-9     0
7.158425005589018E-9      4.794142637263155E-9     0
6.801630623305636E-9      5.001388426039751E-9     0
6.821064981066335E-9      5.425264959048704E-9     0
5.390838385887469E-9      6.760502584544218E-9     0
5.1842998202127405E-9     7.129155047850946E-9     0
4.980523740621459E-9      6.744739641645674E-9     0
4.783706468055157E-9      7.1299795180794386E-9    0
6.479288768242174E-9      5.632461534076359E-9     0
6.459854410481475E-9      5.208585001067406E-9     0
6.118078197657314E-9      5.41578157609506E-9      0
6.148539695330482E-9      5.7697531311050884E-9    0
5.801020905599095E-9      6.0381909365203314E-9    0
5.61209682467401E-9       6.364461357184155E-9     0
5.42304061819454E-9       5.952657186925546E-9     0
5.770559407925927E-9      5.684219381510303E-9     0
5.201782179408E-9         6.34869841428561E-9      0
7.87616139541633E-9       3.5444211647306363E-9    0
7.876161395243932E-9      3.961411439917368E-9     0
7.515219388466876E-9      3.7529163021747765E-9    0
7.515219388169638E-9      4.169906575330669E-9     0
7.876161397244169E-9      3.1274308890908858E-9    0
7.515219390294715E-9      3.335926026535026E-9     0
7.515219392122554E-9      2.9189357508952755E-9    0
7.876161399300052E-9      2.7104406162587567E-9    0
4.16989892604021E-9       7.51521939105908E-9      0
3.961403791129652E-9      7.876161395998875E-9     0
3.752908656591564E-9      7.515219387604959E-9     0
3.5444135163385654E-9     7.876161392697705E-9     0
-2.4144804758729414E-8    2.2842484882818464E-8    0
-2.3751998017046134E-8    2.2652200448582482E-8    0
-2.4140144027651165E-8    2.246219648067513E-8     0
-2.4514861868436037E-8    2.2661015885559703E-8    0
-2.3810137314665666E-8    2.2250893207400998E-8    0
-2.3421991304060635E-8    2.244089717530835E-8     0
-2.3480130601680167E-8    2.2039589934126866E-8    0
-2.3203001287449984E-8    2.2146897118626246E-8    0
-2.1765254398500466E-8    2.182658000284328E-8     0
-2.1987346091421234E-8    2.2277281775770347E-8    0
-2.2252824640545503E-8    2.1928854442443025E-8    0
-2.2589348306882654E-8    2.2091529372784328E-8    0
-2.236513823446721E-8     2.236325704980087E-8     0
-2.322919002092467E-8     2.1886271961740007E-8    0
-2.295206070669449E-8     2.1993579146239388E-8    0
-2.2978249440169173E-8    2.1732953989353145E-8    0
-2.2615537040357338E-8    2.1830904215898085E-8    0
-2.205324745134205E-8     2.1537733403672472E-8    0
-2.1565677209297013E-8    2.143545896407273E-8     0
-2.18536702621386E-8      2.1146612364901922E-8    0
-2.1558515286426417E-8    2.1010461598762795E-8    0
-2.127052223358483E-8     2.1299308197933604E-8    0
-2.126336031071423E-8     2.0874310832623668E-8    0
-2.097762838884386E-8     2.1072445937633763E-8    0
2.9189280955963623E-9     8.237103396876526E-9     0
2.7104329553353834E-9     8.598045403478974E-9     0
2.501937815107158E-9      8.2371033959626E-9       0
2.2934426764740213E-9     8.598045404400366E-9     0
3.335918376885047E-9      7.515219383770258E-9     0
3.127423236632049E-9      7.876161388863005E-9     0
2.918928097178531E-9      7.515219379935558E-9     0
2.7104329561428445E-9     7.87616138794908E-9      0
1.0424718546067198E-9     9.31992942502464E-9      0
1.4594621268037344E-9     9.31992942369684E-9      0
1.2509669895559E-9        8.958987418403695E-9     0
1.6679572636983922E-9     8.958987415620914E-9     0
2.0849475369940307E-9     8.237103399245022E-9     0
1.876452398360894E-9      8.598045407682787E-9     0
1.6679572588809037E-9     8.237103402527442E-9     0
1.459462124218402E-9      8.598045410465568E-9     0
2.0849131097348277E-10    1.0041813435887775E-8    0
-2.0849896416481786E-10   1.0041813434270716E-8    0
-3.825195960871497E-15    9.680871428230671E-9     0
4.1698644723078933E-10    9.68087142993813E-9      0
2.084913124953715E-10     9.319929423057718E-9     0
6.254815849221217E-10     9.319929424765176E-9     0
4.169864501867039E-10     8.958987417884765E-9     0
8.33976719871302E-10      8.95898741814423E-9      0
-2.0861110083552077E-8    2.0679073385591337E-8    0
-2.0575378161681707E-8    2.0877208490601432E-8    0
-2.0458859856389928E-8    2.0483835938559003E-8    0
-2.0226375622569384E-8    2.085859171073202E-8     0
-2.002494505225182E-8     2.050971550032073E-8     0
-1.04247951945855E-9      1.0763697447332958E-8    0
-8.339843806150099E-10    1.0402755440467626E-8    0
-1.250974658096345E-9     1.0402755440624491E-8    0
-1.4594697954030038E-9    1.0763697448101879E-8    0
-6.254892420101215E-10    1.0041813432830423E-8    0
-1.0424795194914566E-9    1.004181343298729E-8     0
-8.339843808865681E-10    9.680871425350086E-9     0
-4.1699410304126444E-10   9.68087142679038E-9      0
-1.8756499468019376E-8    1.984017546307556E-8     0
-1.8972514772590416E-8    2.019218830582558E-8     0
-1.9167095232458474E-8    1.9862887012517365E-8    0
-1.9379062740286094E-8    2.019924103729991E-8     0
-1.9714396725087305E-8    2.0229122254938393E-8    0
-2.0148311529225414E-8    2.0203242693176662E-8    0
-1.98377632020609E-8      1.9922649447794324E-8    0
-1.950242921725969E-8     1.9892768230155842E-8    0
-1.7710682157921197E-8    1.943491412750243E-8     0
-1.812683631934442E-8     1.9450022274888257E-8    0
-1.7907768935108558E-8    1.908258063614276E-8     0
-1.7497784051872357E-8    1.9076903372810456E-8    0
-1.8335246344929747E-8    1.9108803914167273E-8    0
-1.8554313729165605E-8    1.947624555291277E-8     0
-1.8762723754750936E-8    1.9135027192191787E-8    0
-1.8964909493604703E-8    1.9498957102354576E-8    0
-1.6475057420296046E-8    1.8708179283711077E-8    0
-1.6887644726790282E-8    1.871111053581975E-8     0
-1.6687490284944408E-8    1.835099496216135E-8     0
-1.62665622827907E-8      1.8347237276933698E-8    0
-1.7288109653785445E-8    1.872124261851512E-8     0
-1.708795521193957E-8     1.8361127044856716E-8    0
-1.748842013893473E-8     1.8371259127552084E-8    0
-1.7698094537021642E-8    1.872691988184742E-8     0
-1.4177673180850922E-8    1.7621595577973485E-8    0
-1.4386168318409543E-8    1.7982537584807704E-8    0
-1.4594663455967728E-8    1.7621595578034478E-8    0
-1.4803158593409853E-8    1.7982537584874746E-8    0
-2.293450343507149E-9     1.1485581462871548E-8    0
-2.084955206619091E-9     1.1124639455849635E-8    0
-2.5019454805285194E-9    1.1124639456120002E-8    0
-2.710440617946966E-9     1.148558146264218E-8     0
-1.8764600698984053E-9    1.0763697449238355E-8    0
-1.6679649325917466E-9    1.0402755441760968E-8    0
-2.084955207087148E-9     1.0402755442897445E-8    0
-2.2934503438078338E-9    1.0763697449508724E-8    0
-1.6047726860136214E-8    1.799532091230553E-8     0
-1.6468654862289925E-8    1.799907859753318E-8     0
-1.624981943963544E-8     1.764716223290501E-8     0
-1.5011653730852222E-8    1.7621595578098425E-8    0
-1.522014886829435E-8     1.7982537584938697E-8    0
-1.5428644005736717E-8    1.7621595578162373E-8    0
-1.5637139143186854E-8    1.798253758493421E-8     0
-1.583923172268608E-8     1.7634378905533694E-8    0
-3.5444211686771555E-9    1.2207465475832981E-8    0
-3.96141144391735E-9      1.2207465476085172E-8    0
-3.75291630651555E-9      1.1846523469079614E-8    0
-3.3359260309404816E-9    1.1846523469121985E-8    0
-3.127430893116272E-9     1.1485581462162208E-8    0
-3.5444211686913404E-9    1.1485581462119836E-8    0
-3.335926030867131E-9     1.1124639455160059E-8    0
-2.918935755697825E-9     1.112463945564003E-8     0
-4.378401718474376E-9     1.2207465476550637E-8    0
-4.795391992687601E-9     1.2207465476606797E-8    0
-4.586896855629601E-9     1.184652347001054E-8     0
-4.169906581072576E-9     1.1846523469545076E-8    0
-5.629372542280677E-9     1.292934948907697E-8     0
-6.046362817941883E-9     1.2929349488749381E-8    0
-5.837867679827724E-9     1.2568407481906104E-8    0
-5.420877404786663E-9     1.2568407482554579E-8    0
-5.212382266704816E-9     1.2207465476059713E-8    0
-5.003887129646817E-9     1.1846523469463455E-8    0
-5.420877403664031E-9     1.1846523468916371E-8    0
-5.629372541745878E-9     1.2207465475411238E-8    0
-1.396917804334531E-8     1.7260653571100927E-8    0
-1.4386168318462115E-8    1.726065357116192E-8     0
-1.4177673180956504E-8    1.6899711564289362E-8    0
-1.3135197493055809E-8    1.726065357118345E-8     0
-1.3552187768135522E-8    1.7260653571115598E-8    0
-1.334369263053693E-8     1.6899711564318704E-8    0
-1.3760682905746718E-8    1.6899711564304033E-8    0
-1.2301216943189972E-8    1.7260653571323452E-8    0
-1.271820721809292E-8     1.726065357128846E-8     0
-1.2509712080611155E-8    1.689971156452872E-8     0
-1.20927218057429E-8      1.6899711564511632E-8    0
-1.2926702355574043E-8    1.689971156442371E-8     0
-1.1884226668323562E-8    1.653876955773637E-8     0
-1.2301216943191815E-8    1.6538769557753457E-8    0
-1.2092721805772477E-8    1.6177827550978192E-8    0
-1.1675731530861163E-8    1.6177827550906016E-8    0
-1.105024611846485E-8     1.5816885543996427E-8    0
-1.0633255843427514E-8    1.581688554395753E-8     0
-1.084175098097985E-8     1.545594353715901E-8     0
-1.042476070592029E-8     1.5455943537118112E-8    0
-1.1467236393467978E-8    1.5816885544090156E-8    0
-1.1258741255982977E-8    1.545594353725274E-8     0
-1.1675731530986105E-8    1.545594353734647E-8     0
-1.1884226668379291E-8    1.581688554416233E-8     0
-9.799275293288502E-9     1.5095001530218697E-8    0
-9.382285018130405E-9     1.5095001530210812E-8    0
-9.590780155716278E-9     1.473405952336018E-8     0
-9.173789880473408E-9     1.4734059523460912E-8    0
-1.0633255843485466E-8    1.5095001530313853E-8    0
-1.0216265568425906E-8    1.5095001530272954E-8    0
-1.0424760705991083E-8    1.4734059523468693E-8    0
-1.000777043085368E-8     1.4734059523414436E-8    0
-6.880343369405623E-9     1.3651233503089208E-8    0
-6.67184823162323E-9      1.3290291496059434E-8    0
-7.088838507190417E-9     1.329029149652621E-8     0
-7.297333644271905E-9     1.3651233503495463E-8    0
-6.46335309424367E-9      1.2929349488847471E-8    0
-6.880343369810857E-9     1.2929349489314246E-8    0
-6.6718482324312965E-9    1.2568407482102283E-8    0
-6.25485795612951E-9      1.2568407482004192E-8    0
-8.54830446765813E-9      1.4373117516927522E-8    0
-8.131314192878952E-9     1.4373117517138724E-8    0
-8.339809330085723E-9     1.40121755102934E-8      0
-7.922819055719557E-9     1.4012175510379058E-8    0
-9.382285018007648E-9     1.4373117516530273E-8    0
-8.965294742764779E-9     1.4373117516631004E-8    0
-9.173789880299017E-9     1.4012175509700365E-8    0
-8.75679960519237E-9      1.4012175509996883E-8    0
-7.714323918462333E-9     1.3651233503807358E-8    0
-7.505828781380846E-9     1.3290291496838103E-8    0
-7.922819055571273E-9     1.3290291497149998E-8    0
-8.131314192828499E-9     1.3651233503721698E-8    0
3.06487893836834E-8       -3.8917173975370856E-8   0
3.085728452349784E-8      -3.927811598358057E-8    0
3.044029424386896E-8      -3.927811598358057E-8    0
3.06487893836834E-8       -3.963905799179029E-8    0
3.023179910405452E-8      -3.963905799179028E-8    0
3.044029424386896E-8      -4.0E-8                  0
3.002330396424007E-8      -3.9999999999999994E-8   0
3.044029424386896E-8      -3.855623196716114E-8    0
3.023179910405451E-8      -3.8917173975370856E-8   0
3.0023303964240063E-8     -3.855623196716114E-8    0
3.023179910405451E-8      -3.819528995895142E-8    0
2.9814808824425616E-8     -3.747340594253199E-8    0
3.0023303964240063E-8     -3.7834347950741704E-8   0
2.9606313684611168E-8     -3.7834347950741704E-8   0
2.9814808824425616E-8     -3.819528995895142E-8    0
2.9397818544796694E-8     -3.675152192611257E-8    0
2.960631368461116E-8      -3.711246393432228E-8    0
2.918932340498226E-8      -3.7112463934322294E-8   0
2.9397818544796713E-8     -3.7473405942532E-8      0
2.918932340498227E-8      -3.6390579917902863E-8   0
2.898082826516783E-8      -3.6751521926112585E-8   0
2.8772333125353407E-8     -3.639057991790288E-8    0
2.898082826516782E-8      -3.602963790969317E-8    0
2.8563837985538982E-8     -3.530775389327375E-8    0
2.8772333125353403E-8     -3.5668695901483447E-8   0
2.8355342845724567E-8     -3.566869590148345E-8    0
2.856383798553899E-8      -3.602963790969317E-8    0
2.835534284572455E-8      -3.4946811885064016E-8   0
2.8146847705910136E-8     -3.530775389327372E-8    0
2.7938352566095705E-8     -3.494681188506398E-8    0
2.814684770591016E-8      -3.458586987685431E-8    0
2.7938352566095695E-8     -3.422492786864457E-8    0
2.772985742628124E-8      -3.458586987685425E-8    0
2.7521362286466776E-8     -3.4224927868644513E-8   0
2.7729857426281287E-8     -3.386398586043482E-8    0
2.7521362286466786E-8     -3.35030438522251E-8     0
2.7312867146652275E-8     -3.38639858604348E-8     0
2.7104372006837775E-8     -3.3503043852225077E-8   0
2.7312867146652302E-8     -3.314210184401534E-8    0
2.6895876867023247E-8     -3.242021782759591E-8    0
2.7104372006837804E-8     -3.2781159835805647E-8   0
2.6687381727208776E-8     -3.278115983580569E-8    0
2.6895876867023274E-8     -3.314210184401538E-8    0
2.6478886587394243E-8     -3.1698333811176594E-8   0
2.6687381727208806E-8     -3.2059275819386256E-8   0
2.627039144757989E-8      -3.2059275819386375E-8   0
2.6478886587394332E-8     -3.242021782759603E-8    0
2.606189630776554E-8      -3.1698333811176706E-8   0
2.627039144757989E-8      -3.1337391802966925E-8   0
2.5853401167951187E-8     -3.133739180296704E-8    0
2.6061896307765443E-8     -3.097644979475733E-8    0
2.5644906028136934E-8     -3.025456577833797E-8    0
2.5853401167951174E-8     -3.061550778654758E-8    0
2.5436410888322646E-8     -3.0615507786547555E-8   0
2.5644906028136918E-8     -3.0976449794757296E-8   0
2.543641088832261E-8      -2.9893623770128125E-8   0
2.522791574850854E-8      -2.9532681761918363E-8   0
2.5019420608693998E-8     -2.989362377012786E-8    0
2.522791574850832E-8      -3.025456577833771E-8    0
2.5019420608693952E-8     -2.917173975370845E-8    0
2.481092546887941E-8      -2.9532681761917946E-8   0
2.4602430329064828E-8     -2.917173975370803E-8    0
2.4810925468879755E-8     -2.881079774549845E-8    0
2.4602430329064825E-8     -2.844985573728863E-8    0
2.4393935189249897E-8     -2.881079774549821E-8    0
2.4185440049434966E-8     -2.8449855737288387E-8   0
2.4393935189250105E-8     -2.80889137290785E-8     0
2.418544004943504E-8      -2.7727971720868954E-8   0
2.39769449096199E-8       -2.808891372907884E-8    0
2.376844976980483E-8      -2.7727971720869295E-8   0
2.3976944909619635E-8     -2.736702971265901E-8    0
2.3768449769804813E-8     -2.7006087704449775E-8   0
2.3559954629989085E-8     -2.6645145696240358E-8   0
2.3351459490175183E-8     -2.7006087704450824E-8   0
2.3559954629990005E-8     -2.736702971266006E-8    0
-4.0E-8                   3.1274267141206555E-8    0
-3.9639057991790286E-8    3.106577200139212E-8     0
-4.0E-8                   3.085727686157767E-8     0
2.335145949017489E-8      -2.6284203688031318E-8   0
2.3142964350359607E-8     -2.5923261679822556E-8   0
2.2934469210546787E-8     -2.6284203688032744E-8   0
2.3142964350360983E-8     -2.6645145696241784E-8   0
2.2934469210546314E-8     -2.5562319671613496E-8   0
2.272597407073349E-8      -2.592326167982368E-8    0
2.2517478930920198E-8     -2.5562319671614618E-8   0
2.271439277894823E-8      -2.5219263404450004E-8   0
2.2505897639136096E-8     -2.4858321396240527E-8   0
2.229202575625634E-8      -2.4516635842826694E-8   0
2.2100488651295928E-8     -2.484043565519567E-8    0
2.2308983791108063E-8     -2.5201377663405144E-8   0
2.2083530616445185E-8     -2.4155693834615993E-8   0
2.1891993511484772E-8     -2.4479493646984966E-8   0
2.1683498371673613E-8     -2.4118551638774265E-8   0
2.187809524483846E-8      -2.378406188951394E-8    0
2.146523058734825E-8      -2.3034181352603988E-8   0
2.166960010502629E-8      -2.3423119881300988E-8   0
2.1266508092049277E-8     -2.339666762234837E-8    0
2.1475003231861445E-8     -2.3757609630561317E-8   0
2.110389140253368E-8      -2.221973185980297E-8    0
2.1267881182376306E-8     -2.2666615391866135E-8   0
2.0871809282105394E-8     -2.2661535700872666E-8   0
2.1069158687077335E-8     -2.3029101661610516E-8   0
-3.927811598358057E-8     3.085727686157767E-8     0
-3.891717397537085E-8     3.064878172176323E-8     0
-3.927811598358057E-8     3.0440286581948784E-8    0
-3.9639057991790286E-8    3.064878172176323E-8     0
-3.855623196716114E-8     3.044028658194878E-8     0
-3.819528995895142E-8     3.023179144213433E-8     0
-3.855623196716114E-8     3.002329630231989E-8     0
-3.8917173975370856E-8    3.0231791442134336E-8    0
-3.78343479507417E-8      3.002329630231989E-8     0
-3.747340594253199E-8     2.981480116250545E-8     0
-3.7834347950741704E-8    2.9606306022691002E-8    0
-3.819528995895142E-8     2.981480116250545E-8     0
-3.747340594253199E-8     2.9397810882876558E-8    0
-3.7112463934322274E-8    2.9606306022691002E-8    0
-3.711246393432228E-8     2.9189315743062117E-8    0
-3.6751521926112565E-8    2.9397810882876555E-8    0
2.0573661266306282E-8     -2.1616136795643548E-8   0
2.0891896857346387E-8     -2.1868459332540812E-8   0
2.044782019173081E-8      -2.1958990646348344E-8   0
2.0659814736918103E-8     -2.2310263173610507E-8   0
-3.639057991790284E-8     2.9189315743062123E-8    0
-3.602963790969313E-8     2.8980820603247695E-8    0
-3.639057991790283E-8     2.8772325463433254E-8    0
-3.675152192611256E-8     2.8980820603247685E-8    0
2.0345251271578276E-8     -2.1255488957794924E-8   0
2.02194101970028E-8       -2.159834280849972E-8    0
1.999100020227479E-8      -2.1237694970651093E-8   0
2.023147190036384E-8      -2.0859806429097243E-8   0
2.003239504093092E-8      -2.0515820961331532E-8   0
1.9791923342841868E-8     -2.089370950288538E-8    0
1.959284648340895E-8      -2.054972403511967E-8    0
1.9721377432337262E-8     -2.0237598330080547E-8   0
1.9506987741188845E-8     -1.989755027479509E-8    0
1.9378456792260534E-8     -2.0209675979834213E-8   0
1.916406710111212E-8      -1.986962792454876E-8    0
1.9415956992096252E-8     -1.9516444018742027E-8   0
1.8964768284948835E-8     -1.9511222246539808E-8   0
1.9216658175932965E-8     -1.9158038340733076E-8   0
1.8765469468785548E-8     -1.9152816568530857E-8   0
1.8953495150563693E-8     -1.8851665308439565E-8   0
1.855010132646336E-8      -1.8746525052441762E-8   0
1.8738127008241504E-8     -1.8445373792350473E-8   0
1.833473318414117E-8      -1.834023353635267E-8    0
1.8708994334771347E-8     -1.8109711493157473E-8   0
1.8336035491630004E-8     -1.7887798789944465E-8   0
1.8031190978823385E-8     -1.806306087054324E-8    0
1.8032493286312218E-8     -1.7610626124135032E-8   0
1.77276487735056E-8       -1.778588820473381E-8    0
1.7937967725537977E-8     -1.7246124987145575E-8   0
1.7931625693965353E-8     -1.6853574589345063E-8   0
1.7538597651957117E-8     -1.7056885930754893E-8   0
1.7633123212731358E-8     -1.7421387067744354E-8   0
1.7583364194955654E-8     -1.6624411508126333E-8   0
-3.530775389327367E-8     2.8563830323618806E-8    0
-3.56686959014834E-8      2.877232546343324E-8     0
-3.566869590148338E-8     2.8355335183804345E-8    0
-3.60296379096931E-8      2.85638303236188E-8      0
-3.530775389327367E-8     2.814684004398987E-8     0
-3.494681188506396E-8     2.8355335183804332E-8    0
-3.494681188506396E-8     2.7938344904175394E-8    0
-3.458586987685423E-8     2.8146840043989858E-8    0
-3.4585869876854255E-8    2.772984976436093E-8     0
-3.422492786864452E-8     2.793834490417539E-8     0
-3.4224927868644547E-8    2.752135462454646E-8     0
-3.386398586043481E-8     2.7729849764360903E-8    0
-3.386398586043485E-8     2.731285948473202E-8     0
-3.3503043852225116E-8    2.752135462454646E-8     0
-3.3503043852225156E-8    2.7104364344917576E-8    0
-3.314210184401542E-8     2.7312859484731987E-8    0
-3.314210184401545E-8     2.689586920510313E-8     0
-3.278115983580571E-8     2.7104364344917543E-8    0
-3.2781159835805746E-8    2.668737406528869E-8     0
-3.242021782759603E-8     2.689586920510309E-8     0
-3.205927581938633E-8     2.668737406528865E-8     0
-3.2420217827596044E-8    2.6478878925474256E-8    0
-3.205927581938634E-8     2.6270383785659818E-8    0
-3.169833381117664E-8     2.6478878925474223E-8    0
1.6957157607629525E-8     -1.5347630016654382E-8   0
1.7306249468436397E-8     -1.5594264832202703E-8   0
1.6978795579177383E-8     -1.5777309932642503E-8   0
1.7303463158565787E-8     -1.598462350907014E-8    0
1.7276901530808335E-8     -1.6735438972836853E-8   0
1.7321668073806872E-8     -1.630296455020829E-8    0
1.7015205409659554E-8     -1.641399201491881E-8    0
1.6997000494418468E-8     -1.6095650973780656E-8   0
1.6592584928724535E-8     -1.5534340886823774E-8   0
1.6570946957176677E-8     -1.5104660970835653E-8   0
1.6206374278271687E-8     -1.5291371841005044E-8   0
1.619143540182713E-8      -1.4125256158103447E-8   0
1.6563770048228377E-8     -1.4348118259987755E-8   0
1.6191995233026194E-8     -1.4536783562807634E-8   0
1.6199184755648942E-8     -1.4914077701906337E-8   0
1.656375743455393E-8      -1.4727366831736948E-8   0
-3.0976449794757276E-8    2.6061888645845373E-8    0
-3.133739180296696E-8     2.6270383785659808E-8    0
-3.133739180296698E-8     2.585339350603099E-8     0
-3.169833381117666E-8     2.6061888645845403E-8    0
-3.025456577833792E-8     2.564489836621667E-8     0
-3.061550778654758E-8     2.5853393506031035E-8    0
-3.061550778654758E-8     2.5436403226402308E-8    0
-3.0976449794757276E-8    2.564489836621665E-8     0
-2.989362377012814E-8     2.543640322640238E-8     0
-2.9532681761918436E-8    2.5227908086588158E-8    0
-2.989362377012802E-8     2.501941294677373E-8     0
-3.02545657783378E-8      2.522790808658802E-8     0
1.581688554400197E-8      -1.2718199556780891E-8   0
1.5816885543952543E-8     -1.2301209281736497E-8   0
1.5455943537157145E-8     -1.2509704419301478E-8   0
1.5455943537120663E-8     -1.2092714144202331E-8   0
1.58220648984573E-8       -1.431082603786205E-8    0
1.5821505067258233E-8     -1.3899298633157864E-8   0
1.54521345638884E-8       -1.4084868512916468E-8   0
1.5819076515506146E-8     -1.3512027419442964E-8   0
1.581255250561551E-8      -1.3118510389873486E-8   0
1.5447277460384226E-8     -1.3310326085486667E-8   0
1.5451610498770685E-8     -1.2910015252394073E-8   0
1.5449706012136313E-8     -1.3697597299201568E-8   0
-2.9171739753708546E-8    2.5019412946773713E-8    0
-2.881079774549868E-8     2.4810917806959544E-8    0
-2.9171739753708238E-8    2.4602422667144844E-8    0
-2.9532681761918128E-8    2.481091780695929E-8     0
-2.8449855737288818E-8    2.460242266714478E-8     0
-2.808891372907878E-8     2.4393927527330317E-8    0
-2.844985573728851E-8     2.4185432387515323E-8    0
-2.8810797745498374E-8    2.4393927527330082E-8    0
-2.7727971720869136E-8    2.4185432387515356E-8    0
-2.736702971265914E-8     2.3976937247700306E-8    0
-2.7727971720869222E-8    2.3768442107885405E-8    0
-2.8088913729078868E-8    2.3976937247700366E-8    0
-2.7367029712659844E-8    2.355994696807067E-8     0
-2.7006087704449762E-8    2.3768442107885574E-8    0
-2.7006087704450467E-8    2.3351451828255937E-8    0
-2.6643136848460435E-8    2.3542973361773346E-8    0
1.509500153025914E-8      -1.146722873151712E-8    0
1.5095001530292114E-8     -1.1050238456402079E-8   0
1.4734059523434098E-8     -1.1258733593931055E-8   0
1.4734059523550536E-8     -1.0841743318830325E-8   0
1.509002053221477E-8      -1.2297611358460621E-8   0
1.509002053217829E-8      -1.1880621083361473E-8   0
1.4724097527272398E-8     -1.2085518297619763E-8   0
1.4729078525353247E-8     -1.167212594577541E-8    0
1.4373117517085967E-8     -9.799267631516628E-9    0
1.401217551025489E-8      -9.59077249427037E-9     0
1.401217551030477E-8      -1.0007762768805424E-8   0
1.4373117516985871E-8     -1.021625790626751E-8    0
